"rgn_id","product","year","usd_rel"
1,"ornamentals",1994,0.695996176818456
11,"ornamentals",1994,0.695996176818456
7,"ornamentals",1994,0.695996176818456
3,"ornamentals",1994,0.695996176818456
5,"ornamentals",1995,0.691014231756394
9,"ornamentals",1995,0.691014231756394
8,"ornamentals",1995,0.691014231756394
2,"ornamentals",1995,0.691014231756394
4,"ornamentals",1995,0.691014231756394
6,"ornamentals",1995,0.691014231756394
12,"ornamentals",1995,0.691014231756394
10,"ornamentals",1995,0.691014231756394
1,"ornamentals",1995,0.691014231756394
11,"ornamentals",1995,0.691014231756394
7,"ornamentals",1995,0.691014231756394
3,"ornamentals",1995,0.691014231756394
5,"ornamentals",1996,0.651712220711237
9,"ornamentals",1996,0.651712220711237
8,"ornamentals",1996,0.651712220711237
2,"ornamentals",1996,0.651712220711237
4,"ornamentals",1996,0.651712220711237
6,"ornamentals",1996,0.651712220711237
12,"ornamentals",1996,0.651712220711237
10,"ornamentals",1996,0.651712220711237
1,"ornamentals",1996,0.651712220711237
11,"ornamentals",1996,0.651712220711237
7,"ornamentals",1996,0.651712220711237
3,"ornamentals",1996,0.651712220711237
5,"ornamentals",1997,0.635179543764542
9,"ornamentals",1997,0.635179543764542
8,"ornamentals",1997,0.635179543764542
2,"ornamentals",1997,0.635179543764542
4,"ornamentals",1997,0.635179543764542
6,"ornamentals",1997,0.635179543764542
12,"ornamentals",1997,0.635179543764542
10,"ornamentals",1997,0.635179543764542
1,"ornamentals",1997,0.635179543764542
11,"ornamentals",1997,0.635179543764542
7,"ornamentals",1997,0.635179543764542
3,"ornamentals",1997,0.635179543764542
5,"ornamentals",1998,0.574030781039824
9,"ornamentals",1998,0.574030781039824
8,"ornamentals",1998,0.574030781039824
2,"ornamentals",1998,0.574030781039824
4,"ornamentals",1998,0.574030781039824
6,"ornamentals",1998,0.574030781039824
12,"ornamentals",1998,0.574030781039824
10,"ornamentals",1998,0.574030781039824
1,"ornamentals",1998,0.574030781039824
11,"ornamentals",1998,0.574030781039824
7,"ornamentals",1998,0.574030781039824
3,"ornamentals",1998,0.574030781039824
5,"ornamentals",1999,0.54498788649284
9,"ornamentals",1999,0.54498788649284
8,"ornamentals",1999,0.54498788649284
2,"ornamentals",1999,0.54498788649284
4,"ornamentals",1999,0.54498788649284
6,"ornamentals",1999,0.54498788649284
12,"ornamentals",1999,0.54498788649284
10,"ornamentals",1999,0.54498788649284
1,"ornamentals",1999,0.54498788649284
11,"ornamentals",1999,0.54498788649284
7,"ornamentals",1999,0.54498788649284
3,"ornamentals",1999,0.54498788649284
5,"ornamentals",2000,0.566354895314573
9,"ornamentals",2000,0.566354895314573
8,"ornamentals",2000,0.566354895314573
2,"ornamentals",2000,0.566354895314573
4,"ornamentals",2000,0.566354895314573
6,"ornamentals",2000,0.566354895314573
12,"ornamentals",2000,0.566354895314573
10,"ornamentals",2000,0.566354895314573
1,"ornamentals",2000,0.566354895314573
11,"ornamentals",2000,0.566354895314573
7,"ornamentals",2000,0.566354895314573
3,"ornamentals",2000,0.566354895314573
5,"ornamentals",2001,0.578680596431082
9,"ornamentals",2001,0.578680596431082
8,"ornamentals",2001,0.578680596431082
2,"ornamentals",2001,0.578680596431082
4,"ornamentals",2001,0.578680596431082
6,"ornamentals",2001,0.578680596431082
12,"ornamentals",2001,0.578680596431082
10,"ornamentals",2001,0.578680596431082
1,"ornamentals",2001,0.578680596431082
11,"ornamentals",2001,0.578680596431082
7,"ornamentals",2001,0.578680596431082
3,"ornamentals",2001,0.578680596431082
5,"ornamentals",2002,0.730353146098307
9,"ornamentals",2002,0.730353146098307
8,"ornamentals",2002,0.730353146098307
2,"ornamentals",2002,0.730353146098307
4,"ornamentals",2002,0.730353146098307
6,"ornamentals",2002,0.730353146098307
12,"ornamentals",2002,0.730353146098307
10,"ornamentals",2002,0.730353146098307
1,"ornamentals",2002,0.730353146098307
11,"ornamentals",2002,0.730353146098307
7,"ornamentals",2002,0.730353146098307
3,"ornamentals",2002,0.730353146098307
5,"ornamentals",2003,0.82711359019258
9,"ornamentals",2003,0.82711359019258
8,"ornamentals",2003,0.82711359019258
2,"ornamentals",2003,0.82711359019258
4,"ornamentals",2003,0.82711359019258
6,"ornamentals",2003,0.82711359019258
12,"ornamentals",2003,0.82711359019258
10,"ornamentals",2003,0.82711359019258
1,"ornamentals",2003,0.82711359019258
11,"ornamentals",2003,0.82711359019258
7,"ornamentals",2003,0.82711359019258
3,"ornamentals",2003,0.82711359019258
5,"ornamentals",2004,0.928486946381355
9,"ornamentals",2004,0.928486946381355
8,"ornamentals",2004,0.928486946381355
2,"ornamentals",2004,0.928486946381355
4,"ornamentals",2004,0.928486946381355
6,"ornamentals",2004,0.928486946381355
12,"ornamentals",2004,0.928486946381355
10,"ornamentals",2004,0.928486946381355
1,"ornamentals",2004,0.928486946381355
11,"ornamentals",2004,0.928486946381355
7,"ornamentals",2004,0.928486946381355
3,"ornamentals",2004,0.928486946381355
5,"ornamentals",2005,1
9,"ornamentals",2005,1
8,"ornamentals",2005,1
2,"ornamentals",2005,1
4,"ornamentals",2005,1
6,"ornamentals",2005,1
12,"ornamentals",2005,1
10,"ornamentals",2005,1
1,"ornamentals",2005,1
11,"ornamentals",2005,1
7,"ornamentals",2005,1
3,"ornamentals",2005,1
5,"ornamentals",2006,1
9,"ornamentals",2006,1
8,"ornamentals",2006,1
2,"ornamentals",2006,1
4,"ornamentals",2006,1
6,"ornamentals",2006,1
12,"ornamentals",2006,1
10,"ornamentals",2006,1
1,"ornamentals",2006,1
11,"ornamentals",2006,1
7,"ornamentals",2006,1
3,"ornamentals",2006,1
5,"ornamentals",2007,1
9,"ornamentals",2007,1
8,"ornamentals",2007,1
2,"ornamentals",2007,1
4,"ornamentals",2007,1
6,"ornamentals",2007,1
12,"ornamentals",2007,1
10,"ornamentals",2007,1
1,"ornamentals",2007,1
11,"ornamentals",2007,1
7,"ornamentals",2007,1
3,"ornamentals",2007,1
5,"ornamentals",2008,1
9,"ornamentals",2008,1
8,"ornamentals",2008,1
2,"ornamentals",2008,1
4,"ornamentals",2008,1
6,"ornamentals",2008,1
12,"ornamentals",2008,1
10,"ornamentals",2008,1
1,"ornamentals",2008,1
11,"ornamentals",2008,1
7,"ornamentals",2008,1
3,"ornamentals",2008,1
5,"ornamentals",2009,1
9,"ornamentals",2009,1
8,"ornamentals",2009,1
2,"ornamentals",2009,1
4,"ornamentals",2009,1
6,"ornamentals",2009,1
12,"ornamentals",2009,1
10,"ornamentals",2009,1
1,"ornamentals",2009,1
11,"ornamentals",2009,1
7,"ornamentals",2009,1
3,"ornamentals",2009,1
5,"ornamentals",2010,1
9,"ornamentals",2010,1
8,"ornamentals",2010,1
2,"ornamentals",2010,1
4,"ornamentals",2010,1
6,"ornamentals",2010,1
12,"ornamentals",2010,1
10,"ornamentals",2010,1
1,"ornamentals",2010,1
11,"ornamentals",2010,1
7,"ornamentals",2010,1
3,"ornamentals",2010,1
5,"ornamentals",2011,1
9,"ornamentals",2011,1
8,"ornamentals",2011,1
2,"ornamentals",2011,1
4,"ornamentals",2011,1
6,"ornamentals",2011,1
12,"ornamentals",2011,1
10,"ornamentals",2011,1
1,"ornamentals",2011,1
11,"ornamentals",2011,1
7,"ornamentals",2011,1
3,"ornamentals",2011,1
5,"sponges",1999,0
9,"sponges",1999,0
8,"sponges",1999,0
2,"sponges",1999,0
4,"sponges",1999,0
6,"sponges",1999,0
12,"sponges",1999,0
10,"sponges",1999,0
1,"sponges",1999,0
11,"sponges",1999,0
7,"sponges",1999,0
3,"sponges",1999,0
5,"sponges",2000,0
9,"sponges",2000,0
8,"sponges",2000,0
2,"sponges",2000,0
4,"sponges",2000,0
6,"sponges",2000,0
12,"sponges",2000,0
10,"sponges",2000,0
1,"sponges",2000,0
11,"sponges",2000,0
7,"sponges",2000,0
3,"sponges",2000,0
5,"sponges",2001,0
9,"sponges",2001,0
8,"sponges",2001,0
2,"sponges",2001,0
4,"sponges",2001,0
6,"sponges",2001,0
12,"sponges",2001,0
10,"sponges",2001,0
1,"sponges",2001,0
11,"sponges",2001,0
7,"sponges",2001,0
3,"sponges",2001,0
5,"sponges",2002,0
9,"sponges",2002,0
8,"sponges",2002,0
2,"sponges",2002,0
4,"sponges",2002,0
6,"sponges",2002,0
12,"sponges",2002,0
10,"sponges",2002,0
1,"sponges",2002,0
11,"sponges",2002,0
7,"sponges",2002,0
3,"sponges",2002,0
5,"sponges",2003,0
9,"sponges",2003,0
8,"sponges",2003,0
2,"sponges",2003,0
4,"sponges",2003,0
6,"sponges",2003,0
12,"sponges",2003,0
10,"sponges",2003,0
1,"sponges",2003,0
11,"sponges",2003,0
7,"sponges",2003,0
3,"sponges",2003,0
5,"sponges",2004,0.0157977883096366
9,"sponges",2004,0.0157977883096366
8,"sponges",2004,0.0157977883096366
2,"sponges",2004,0.0157977883096366
4,"sponges",2004,0.0157977883096366
6,"sponges",2004,0.0157977883096366
12,"sponges",2004,0.0157977883096366
10,"sponges",2004,0.0157977883096366
1,"sponges",2004,0.0157977883096366
11,"sponges",2004,0.0157977883096366
7,"sponges",2004,0.0157977883096366
3,"sponges",2004,0.0157977883096366
5,"sponges",2005,0.345120913841293
9,"sponges",2005,0.345120913841293
8,"sponges",2005,0.345120913841293
2,"sponges",2005,0.345120913841293
4,"sponges",2005,0.345120913841293
6,"sponges",2005,0.345120913841293
12,"sponges",2005,0.345120913841293
10,"sponges",2005,0.345120913841293
1,"sponges",2005,0.345120913841293
11,"sponges",2005,0.345120913841293
7,"sponges",2005,0.345120913841293
3,"sponges",2005,0.345120913841293
5,"sponges",2006,0.539555231498359
9,"sponges",2006,0.539555231498359
8,"sponges",2006,0.539555231498359
2,"sponges",2006,0.539555231498359
4,"sponges",2006,0.539555231498359
6,"sponges",2006,0.539555231498359
12,"sponges",2006,0.539555231498359
10,"sponges",2006,0.539555231498359
1,"sponges",2006,0.539555231498359
11,"sponges",2006,0.539555231498359
7,"sponges",2006,0.539555231498359
3,"sponges",2006,0.539555231498359
5,"sponges",2007,0.652570178636529
9,"sponges",2007,0.652570178636529
8,"sponges",2007,0.652570178636529
2,"sponges",2007,0.652570178636529
4,"sponges",2007,0.652570178636529
6,"sponges",2007,0.652570178636529
12,"sponges",2007,0.652570178636529
10,"sponges",2007,0.652570178636529
1,"sponges",2007,0.652570178636529
11,"sponges",2007,0.652570178636529
7,"sponges",2007,0.652570178636529
3,"sponges",2007,0.652570178636529
5,"sponges",2008,0.848219710778953
9,"sponges",2008,0.848219710778953
8,"sponges",2008,0.848219710778953
2,"sponges",2008,0.848219710778953
4,"sponges",2008,0.848219710778953
6,"sponges",2008,0.848219710778953
12,"sponges",2008,0.848219710778953
10,"sponges",2008,0.848219710778953
1,"sponges",2008,0.848219710778953
11,"sponges",2008,0.848219710778953
7,"sponges",2008,0.848219710778953
3,"sponges",2008,0.848219710778953
5,"sponges",2009,1
9,"sponges",2009,1
8,"sponges",2009,1
2,"sponges",2009,1
4,"sponges",2009,1
6,"sponges",2009,1
12,"sponges",2009,1
10,"sponges",2009,1
1,"sponges",2009,1
11,"sponges",2009,1
7,"sponges",2009,1
3,"sponges",2009,1
5,"sponges",2010,1
9,"sponges",2010,1
8,"sponges",2010,1
2,"sponges",2010,1
4,"sponges",2010,1
6,"sponges",2010,1
12,"sponges",2010,1
10,"sponges",2010,1
1,"sponges",2010,1
11,"sponges",2010,1
7,"sponges",2010,1
3,"sponges",2010,1
5,"sponges",2011,1
9,"sponges",2011,1
8,"sponges",2011,1
2,"sponges",2011,1
4,"sponges",2011,1
6,"sponges",2011,1
12,"sponges",2011,1
10,"sponges",2011,1
1,"sponges",2011,1
11,"sponges",2011,1
7,"sponges",2011,1
3,"sponges",2011,1
